threshold,precision,recall,f1,macro_f1,pr_auc,roc_auc,brier,ece
0.66,0.9347826086956522,0.86,0.8958333333333334,0.9355404290429044,0.9756849168299214,0.9946777777777778,0.04615451771956661,0.13317119308107558
0.67,0.9416058394160584,0.86,0.8989547038327527,0.9375235184456426,0.9756849168299214,0.9946777777777778,0.04615451771956661,0.13317119308107558
0.68,0.9465648854961832,0.8266666666666667,0.8825622775800712,0.9277454538023409,0.9756849168299214,0.9946777777777778,0.04615451771956661,0.13317119308107558
0.69,0.9457364341085271,0.8133333333333334,0.8745519713261649,0.9229434713305682,0.9756849168299214,0.9946777777777778,0.04615451771956661,0.13317119308107558
0.7,0.9523809523809523,0.8,0.8695652173913043,0.920076726342711,0.9756849168299214,0.9946777777777778,0.04615451771956661,0.13317119308107558
0.71,0.952,0.7933333333333333,0.8654545454545455,0.9176252319109461,0.9756849168299214,0.9946777777777778,0.04615451771956661,0.13317119308107558
0.72,0.9512195121951219,0.78,0.8571428571428571,0.9126790080335312,0.9756849168299214,0.9946777777777778,0.04615451771956661,0.13317119308107558
0.73,0.9663865546218487,0.7666666666666667,0.8550185873605948,0.9116685138265199,0.9756849168299214,0.9946777777777778,0.04615451771956661,0.13317119308107558
0.74,0.9658119658119658,0.7533333333333333,0.846441947565543,0.9065948586165103,0.9756849168299214,0.9946777777777778,0.04615451771956661,0.13317119308107558
0.75,0.9649122807017544,0.7333333333333333,0.8333333333333334,0.8988673139158576,0.9756849168299214,0.9946777777777778,0.04615451771956661,0.13317119308107558
0.76,0.972972972972973,0.72,0.8275862068965517,0.8956332971528763,0.9756849168299214,0.9946777777777778,0.04615451771956661,0.13317119308107558
0.77,0.9714285714285714,0.68,0.8,0.8795180722891567,0.9756849168299214,0.9946777777777778,0.04615451771956661,0.13317119308107558
0.78,0.9711538461538461,0.6733333333333333,0.7952755905511811,0.8767710215998281,0.9756849168299214,0.9946777777777778,0.04615451771956661,0.13317119308107558
0.79,0.98,0.6533333333333333,0.784,0.8704000000000001,0.9756849168299214,0.9946777777777778,0.04615451771956661,0.13317119308107558
0.8,0.9789473684210527,0.62,0.7591836734693878,0.8560858606390763,0.9756849168299214,0.9946777777777778,0.04615451771956661,0.13317119308107558
0.81,0.9767441860465116,0.56,0.711864406779661,0.8290334692126153,0.9756849168299214,0.9946777777777778,0.04615451771956661,0.13317119308107558
0.82,0.9746835443037974,0.5133333333333333,0.6724890829694323,0.8067402141833786,0.9756849168299214,0.9946777777777778,0.04615451771956661,0.13317119308107558
0.83,0.9863013698630136,0.48,0.6457399103139013,0.791938083582949,0.9756849168299214,0.9946777777777778,0.04615451771956661,0.13317119308107558
0.84,0.9848484848484849,0.43333333333333335,0.6018518518518519,0.7674368293527172,0.9756849168299214,0.9946777777777778,0.04615451771956661,0.13317119308107558
0.85,1.0,0.4066666666666667,0.5781990521327014,0.7545766401082437,0.9756849168299214,0.9946777777777778,0.04615451771956661,0.13317119308107558
0.86,1.0,0.38666666666666666,0.5576923076923077,0.7432424386758751,0.9756849168299214,0.9946777777777778,0.04615451771956661,0.13317119308107558
0.87,1.0,0.35333333333333333,0.5221674876847291,0.723689757720545,0.9756849168299214,0.9946777777777778,0.04615451771956661,0.13317119308107558
0.88,1.0,0.3,0.46153846153846156,0.6905393457117595,0.9756849168299214,0.9946777777777778,0.04615451771956661,0.13317119308107558
0.89,1.0,0.26666666666666666,0.42105263157894735,0.6685415829650462,0.9756849168299214,0.9946777777777778,0.04615451771956661,0.13317119308107558
0.9,1.0,0.20666666666666667,0.3425414364640884,0.6261607864655545,0.9756849168299214,0.9946777777777778,0.04615451771956661,0.13317119308107558
0.91,1.0,0.18666666666666668,0.3146067415730337,0.6111611620119328,0.9756849168299214,0.9946777777777778,0.04615451771956661,0.13317119308107558
0.92,1.0,0.15333333333333332,0.2658959537572254,0.5850956784611296,0.9756849168299214,0.9946777777777778,0.04615451771956661,0.13317119308107558
0.93,1.0,0.09333333333333334,0.17073170731707318,0.5344676500657222,0.9756849168299214,0.9946777777777778,0.04615451771956661,0.13317119308107558
0.94,1.0,0.08666666666666667,0.15950920245398773,0.5285204950190657,0.9756849168299214,0.9946777777777778,0.04615451771956661,0.13317119308107558
0.95,1.0,0.05333333333333334,0.10126582278481013,0.4977268011092456,0.9756849168299214,0.9946777777777778,0.04615451771956661,0.13317119308107558
